"","gene_id","gene_symbol","fold_change","fdr_pvalue"
"489","7153","TOP2A",0.0937259179011605,0.668165175224428
"490","26118","WSB1",0.887501783001797,0.148461430667619
"491","55233","MOB1A",0.183328483842612,0.69712382098232
"492","5621","PRNP",-0.116111227832869,0.728183154152046
"493","307","ANXA4",0.575656139218554,0.0236998141772723
"494","9775","EIF4A3",-0.0949327661744146,0.570765453661747
"495","4698","NDUFA5",-0.563282512073227,0.326597502525606
"496","10541","ANP32B",-0.282551868288436,0.185952713442948
"497","55752","SEPT11",-0.632937633946432,0.0562828668941919
"498","9315","NREP",0.0613719304031228,0.801710865785479
"499","6451","SH3BGRL",0.0474393807574138,0.817823315471534
"500","2026","ENO2",-0.649442790669708,0.0609377076347069
"501","10494","STK25",-0.240564744189093,0.212953114170357
"502","10581","IFITM2",0.344202329209566,0.0594199932063015
"503","5683","PSMA2",0.128054209202691,0.827566739456753
"504","10627","MYL12A",0.200358705494542,0.0691473265479754
"505","6601","SMARCC2",-0.411981734847794,0.100323208014521
"506","506","ATP5B",0.00403004248290983,0.982383714303208
"507","2012","EMP1",0.375581717438001,0.305070737630936
"508","908","CCT6A",-0.297147535127861,0.130834912178051
"509","2114","ETS2",0.426876496530237,0.202840483066514
"510","5917","RARS",-0.067451123466407,0.744050844190669
"511","6778","STAT6",-0.164572033867874,0.608072220445069
"512","23365","ARHGEF12",-0.366128547283894,0.34963945515875
"513","9341","VAMP3",0.378050765401971,0.439256502329817
"514","6342","SCP2",-0.149882622451241,0.537183611086998
"515","8507","ENC1",0.600228248599671,0.0565243961768829
"516","6631","SNRPC",0.0758613694052173,0.514834571642354
"517","7322","UBE2D2",-0.280480669726116,0.228945927264634
"518","79602","ADIPOR2",-0.123129007176598,0.351753564668741
"519","2878","GPX3",0.0849692532782633,0.879176697989566
"520","9368","SLC9A3R1",-0.371348425866088,0.0312913995485742
"521","2319","FLOT2",0.0765712157211329,0.933885451879384
"522","10730","YME1L1",-0.334009101547897,0.438103742573383
"523","11176","BAZ2A",0.389143495761042,0.177695620472038
"524","10291","SF3A1",-0.102069455578649,0.708256303006103
"525","1315","COPB1",-0.12924887791632,0.555231324027638
"526","1471","CST3",0.475021988953243,0.0864569776548132
"527","79073","TMEM109",0.0164930009433633,0.940285040751825
"528","10625","IVNS1ABP",-0.247275887104429,0.245185327200457
"529","4947","OAZ2",0.0627792856617724,0.867295207949263
"530","310","ANXA7",-0.302865063563594,0.0729462095388725
"531","678","ZFP36L2",-0.528955609641297,0.575054323187753
"532","8452","CUL3",-0.199785499098008,0.429283189636257
"533","5339","PLEC",-0.270084313071738,0.639058641188688
"534","5516","PPP2CB",0.123928842669523,0.403767303259691
"535","3185","HNRNPF",-0.0381270809122505,0.827566739456753
"536","9898","UBAP2L",-0.0735556356141309,0.747175572029867
"537","7165","TPD52L2",0.219481129125525,0.187146791216902
"538","10491","CRTAP",-0.259514734368975,0.0586563590701715
"539","27101","CACYBP",-0.329312842473787,0.334131558069269
"540","4077","NBR1",-0.0442916965951081,0.825549650653658
"541","1665","DHX15",-0.185957177657675,0.225040045685488
"542","7345","UCHL1",0.0631358187358622,0.67917125246457
"543","5709","PSMD3",0.0503575213057239,0.786981917233936
"544","3678","ITGA5",-0.0961193116009351,0.770070709083525
"545","1460","CSNK2B",-0.0391344658518324,0.834218716263227
"546","10131","TRAP1",-0.205329059940851,0.270626957981677
"547","3482","IGF2R",0.0313408892723945,0.964895295724308
"548","10181","RBM5",-0.0623035367810854,0.836847845955796
"549","6449","SGTA",0.190581558915206,0.0778118375902446
"550","26227","PHGDH",-0.134413920965088,0.520615960739759
"551","23471","TRAM1",-0.214939517175576,0.675575135010248
"552","5691","PSMB3",0.193191366404482,0.383247877791909
"553","156","GRK2",0.16327444908986,0.763738842556676
"554","4259","MGST3",0.159053896197888,0.562844550913264
"555","10980","COPS6",-0.180916055931503,0.268918041418602
"556","5500","PPP1CB",-0.611635671258165,0.220374953789539
"557","55041","PLEKHB2",0.638674139238359,0.0505575283658764
"558","26020","LRP10",0.241794285571762,0.426491825656257
"559","3295","HSD17B4",-0.0865702774697663,0.414514287310798
"560","4676","NAP1L4",-0.32741942467878,0.192133741780268
"561","2937","GSS",-0.152594022837516,0.488613805861097
"562","6659","SOX4",-0.397101274081556,0.11146809125014
"563","8314","BAP1",-0.148407405013328,0.232995568647433
"564","79084","WDR77",-0.130707255338647,0.336629623939125
"565","8451","CUL4A",-0.327637723879945,0.226277511332685
"566","217","ALDH2",0.29690932908364,0.300885377287283
"567","7431","VIM",0.0684775322312596,0.658997787018381
"568","6414","SELENOP",0.040117836029657,0.773621521834527
"569","1364","CLDN4",0.178405608848816,0.120396891789442
"570","6168","RPL37A",-0.2931834654788,0.228808055024193
"571","1809","DPYSL3",0.245953122058417,0.0755216388680391
"572","847","CAT",-0.346180372367887,0.289000202931627
"573","9791","PTDSS1",-0.298958088517324,0.0484101462814096
"574","7265","TTC1",0.0134212036136372,0.942255110204605
"575","1977","EIF4E",-0.448400086744123,0.276960130131983
"576","1293","COL6A3",-0.220045405127387,0.386456538242969
"577","8729","GBF1",-0.20654012705084,0.41894143905497
"578","9416","DDX23",-0.0920743300316378,0.475927582476376
"579","1340","COX6B1",0.0665240366205371,0.74808638432651
"580","10159","ATP6AP2",-0.312254133734347,0.158652276686979
"581","1266","CNN3",-0.181750417881892,0.294713388101327
"582","7072","TIA1",-0.338543245092765,0.220374953789539
"583","6009","RHEB",0.0618309601236167,0.821959417730997
"584","9520","NPEPPS",-0.0672517491892606,0.830987973517426
"585","9184","BUB3",-0.463451459303718,0.156896546200882
"586","10856","RUVBL2",-0.137872883066468,0.519296617709754
"587","9261","MAPKAPK2",0.0106063714868734,0.985192370802835
"588","9805","SCRN1",0.054545894502553,0.854990238002531
"589","6888","TALDO1",-0.00307283152818272,0.993056025444996
"590","3725","JUN",0.195233470080778,0.300571131718452
"591","1728","NQO1",0.183138805553159,0.386665888784131
"592","6464","SHC1",0.311422300685232,0.198604738774932
"593","9446","GSTO1",0.474738339469965,0.0323194857610739
"594","8878","SQSTM1",0.264833392263583,0.0974559725095945
"595","7411","VBP1",-0.25511943779266,0.552648518543655
"596","3726","JUNB",0.679118523888505,0.0114554668679962
"597","3675","ITGA3",0.170305435887363,0.29247193843904
"598","6240","RRM1",-0.316498276279225,0.178976859692545
"599","6829","SUPT5H",-0.00375731557994641,0.985715434042483
"600","5834","PYGB",-0.0912912998787156,0.732380688282406
"601","5768","QSOX1",0.312518608701551,0.306253138496011
"602","6827","SUPT4H1",0.301112579883744,0.232828714749372
"603","5955","RCN2",-0.560685617478327,0.138631419802692
"604","1075","CTSC",0.234149776955032,0.278532442570394
"605","10105","PPIF",0.277454963518535,0.453793706748125
"606","10598","AHSA1",-0.0464372911830697,0.767511014553644
"607","6171","RPL41",-0.440828007928738,0.53436224160097
"608","23369","PUM2",-0.349994849979495,0.216951981934649
"609","5547","PRCP",0.328300358672378,0.0773988664524656
"610","7874","USP7",-0.311933565297025,0.0266998384150938
"611","6992","PPP1R11",0.248992834733862,0.155622713283116
"612","2926","GRSF1",-0.0612674999418061,0.80349439268331
"613","4792","NFKBIA",0.243288394228012,0.224490662987543
"614","10146","G3BP1",-0.169274016326465,0.435426439832236
"615","7247","TSN",-0.192918819722262,0.35046602098743
"616","3912","LAMB1",0.0517177863979672,0.635468381441997
"617","7045","TGFBI",-0.120201221390641,0.702837148979524
"618","5201","PFDN1",0.217595268584296,0.239103451012584
"619","3487","IGFBP4",0.0107012008797609,0.975018515156787
"620","3420","IDH3B",-0.0354510868654803,0.85254181012974
"621","1999","ELF3",0.177631810376468,0.360550474433136
"622","14","AAMP",0.0925646346902784,0.542013611832043
"623","9868","TOMM70",-0.112866599611019,0.694363622794225
"624","6723","SRM",-0.14837369529584,0.459059699123947
"625","22916","NCBP2",0.00488297450697939,0.982333403410008
"626","10951","CBX1",-0.464210516950786,0.00959746246973515
"627","347","APOD",-0.102473678551355,0.566356936036147
"628","381","ARF5",0.0278877552151915,0.819612082676708
"629","9296","ATP6V1F",0.0906988648092408,0.439256502329817
"630","6117","RPA1",-0.54423006967726,0.0141555803368965
"631","7538","ZFP36",0.291858181302961,0.170507788699397
"632","5684","PSMA3",0.0547019703446452,0.882226445523667
"633","1499","CTNNB1",-0.146112790247741,0.489158577176595
"634","5412","UBL3",-0.379357395455706,0.27617725877663
"635","1845","DUSP3",1.01596626940654,0.00408596986033181
"636","2273","FHL1",-0.415484586922224,0.290162481606416
"637","10467","ZNHIT1",-0.0357523580452455,0.852459193344886
"638","56681","SAR1A",0.0420319290148967,0.924185856637137
"639","9320","TRIP12",0.00406063555764646,0.985627602409953
"640","10765","KDM5B",-0.537053462932299,0.0273379061109543
"641","3916","LAMP1",-0.127539330289082,0.871941984396106
"642","4172","MCM3",-0.328636851541681,0.154137753882667
"643","6844","VAMP2",-0.387031519560718,0.0664053371549749
"644","8480","RAE1",-0.198510835401203,0.205452300677719
"645","25932","CLIC4",0.12403389398257,0.639077127380851
"646","22883","CLSTN1",-0.364830959276562,0.183714389382514
"647","6652","SORD",-0.0731262751809689,0.800746252367899
"648","6624","FSCN1",-0.125566871312421,0.63207446670235
"649","3398","ID2",-0.160381198339561,0.548768739894731
"650","2803","GOLGA4",-0.311640539607072,0.216041530813638
"651","27089","UQCRQ",-0.0572747453063309,0.951287160273011
"652","25813","SAMM50",-0.334704502916185,0.124218452377193
"653","1635","DCTD",-0.171655211085382,0.429653523366644
"654","2107","ETF1",0.0884846464908922,0.640390697695393
"655","22938","SNW1",-0.0168822217993601,0.918980540893869
"656","4830","NME1",-0.28198242363891,0.311357533292741
"657","5420","PODXL",0.0661934422325894,0.680030465434473
"658","2195","FAT1",0.0806373017185749,0.592483113695468
"659","56255","TMX4",-0.605193991144398,0.0689896418796773
"660","10483","SEC23B",0.00028939305644915,0.99922786248781
"661","10212","DDX39A",-0.230786509543709,0.342500223817698
"662","6421","SFPQ",-0.692849398975071,0.00564587318206408
"663","3654","IRAK1",0.010813719771269,0.963553836985528
"664","9352","TXNL1",-0.0511503265020163,0.836492183695593
"665","8243","SMC1A",-0.0866414813977521,0.725491946982219
"666","11188","NISCH",-0.332467023892264,0.129783025219641
"667","8667","EIF3H",-0.49163546174357,0.0342043102366603
"668","55854","ZC3H15",-0.423493933787319,0.236545049492195
"669","9989","PPP4R1",0.101228022964863,0.709736615218067
"670","3875","KRT18",-0.278648233137187,0.154331531435282
"671","1347","COX7A2",-0.186022113456415,0.779460794656706
"672","3636","INPPL1",0.0700998628216283,0.729061436335695
"673","4942","OAT",-0.214332944895771,0.394135981079061
"674","11331","PHB2",-0.489538309473312,0.0337978769356687
"675","4659","PPP1R12A",0.218843768346114,0.550310266658503
"676","1265","CNN2",0.0431258789399429,0.88911085431762
"677","11137","PWP1",-0.259775080573808,0.244380381648196
"678","23463","ICMT",-0.225980898779818,0.274384993467276
"679","223","ALDH9A1",-0.449520304350806,0.0121462623751773
"680","8906","AP1G2",-0.206392691633571,0.395731804659137
"681","8607","RUVBL1",-0.248933233388247,0.184555149793861
"682","800","CALD1",-0.272642230352292,0.371746584860877
"683","10935","PRDX3",0.192800309269552,0.335561618267867
"684","8720","MBTPS1",-0.186678742101703,0.170858684424029
"685","4681","NBL1",-0.135912574314475,0.668822423044973
"686","27044","SND1",-0.282013199059422,0.14893458098819
"687","1615","DARS",-0.331460233169569,0.342870177907484
"688","3638","INSIG1",0.116126458208127,0.621687926787236
"689","10670","RRAGA",0.104607919126749,0.380778715919158
"690","52","ACP1",-0.122937744920909,0.749861061558584
"691","8870","IER3",0.0713664227879036,0.821503168019266
"692","1967","EIF2B1",-0.100963407043505,0.351343577126431
"693","80777","CYB5B",-0.0319457376869901,0.837270372081701
"694","8087","FXR1",-0.335990587781552,0.318438262055815
"695","29894","CPSF1",0.144109424118406,0.323288567062785
"696","684","BST2",1.43428878134585,0.000284310062824315
"697","3460","IFNGR2",0.445622660559552,0.0664900137529353
"698","7264","TSTA3",0.036003146491387,0.939568986520715
"699","3371","TNC",0.020498035284676,0.889271172888199
"700","950","SCARB2",1.14171288569758,0.0505575283658764
"701","3716","JAK1",-0.515258309981224,0.010469702412196
"702","9246","UBE2L6",1.55784074745588,0.000167817324806841
"703","3880","KRT19",0.138545846338578,0.300408060938101
"704","11252","PACSIN2",0.187626047130898,0.49434198193694
"705","10987","COPS5",-0.0588769050199467,0.800746252367899
"706","10175","CNIH1",-0.354829028384891,0.288749053496134
"707","3339","HSPG2",0.317277898602786,0.0812681880773521
"708","3655","ITGA6",-0.950570200020207,0.0232030331672599
"709","400","ARL1",-0.082909810483379,0.800133932146604
"710","2181","ACSL3",0.385009815463103,0.228368730046167
"711","10051","SMC4",-0.221699310553558,0.575752147434914
"712","7076","TIMP1",0.315914680315906,0.254983152376525
"713","2697","GJA1",0.0332386061131849,0.759387943688869
"714","4082","MARCKS",0.978151078565189,0.00653484029273919
"715","9097","USP14",-0.196898304225027,0.386984116902462
"716","2997","GYS1",-0.207084617642066,0.295471502549464
"717","8165","AKAP1",-0.476431316997588,0.0426572883168648
"718","56941","HMCES",-0.622664798071717,0.0118598239203476
"719","51593","SRRT",0.0291469689817747,0.935889190556965
"720","9231","DLG5",-0.33312758377657,0.210390630514045
"721","9512","PMPCB",-0.267418029025139,0.130915563105598
"722","9878","TOX4",-0.029640986339432,0.951838532745084
"723","8539","API5",-0.472381816926584,0.139254969409714
"724","7163","TPD52",-0.96323478375839,0.0437283994345393
"725","10280","SIGMAR1",-0.0559166002752374,0.814491935060868
"726","1958","EGR1",0.400111729429561,0.0951264692448026
"727","4860","PNP",0.109543873423517,0.691942318550308
"728","6429","SRSF4",-0.0475627943983934,0.772524955317915
"729","1786","DNMT1",-0.152869059969946,0.475273437045962
"730","5706","PSMC6",-0.44185262105316,0.392707937920786
"731","896","CCND3",0.119148551699157,0.474449955901926
"732","10424","PGRMC2",-0.391347005935929,0.166298959024179
"733","5514","PPP1R10",0.414547481241229,0.147756761580549
"734","955","ENTPD6",0.0688518606932078,0.68814773348427
"735","5713","PSMD7",0.00760868457155439,0.962569112403135
"736","5824","PEX19",-0.10413847212629,0.565466578448338
"737","8508","NIPSNAP1",-0.252425456105365,0.177124455920903
"738","4605","MYBL2",0.207461781447298,0.227362833989821
"739","5903","RANBP2",-0.599976777897806,0.024050246732732
"740","7283","TUBG1",-0.0163148566428033,0.94088095128384
"741","22985","ACIN1",-0.118280825130547,0.463600453153497
"742","6642","SNX1",-0.531842995417202,0.00981039347778203
"743","740","MRPL49",0.00626140615878512,0.972320201774703
"744","2037","EPB41L2",-0.237535688655522,0.386456538242969
"745","7805","LAPTM5",0.115303453911125,0.598808441148523
"746","2589","GALNT1",-0.11056626636276,0.823498658703899
"747","8872","CDC123",-0.190226942461532,0.342442015721713
"748","1994","ELAVL1",-0.217046596165336,0.293946777243558
"749","9703","KIAA0100",0.451514488351477,0.0999094919425326
"750","7175","TPR",-0.138141182220146,0.652936816554689
"751","1182","CLCN3",-0.194666046166278,0.41894143905497
"752","10299","MARCH6",-0.57037489036874,0.0387963935519132
"753","10289","EIF1B",0.0679976762753363,0.792696858958954
"754","6446","SGK1",-0.658116187826042,0.0980016714645396
"755","4722","NDUFS3",-0.149677647470268,0.586327672936686
"756","929","CD14",0.587983256645252,0.132596436763372
"757","4060","LUM",0.0206262192101261,0.852237578021507
"758","5756","TWF1",-0.125154124806365,0.847797756276627
"759","7157","TP53",-0.253702689810667,0.60106481593028
"760","6294","SAFB",-0.0460257563062818,0.922937365571702
"761","1889","ECE1",0.389442471670309,0.182074232281557
"762","9929","JOSD1",-0.352619420282359,0.061216674099725
"763","1345","COX6C",-0.507867349448378,0.271693255592492
"764","4174","MCM5",-0.397217652295085,0.130986615245033
"765","6118","RPA2",-0.411764960852368,0.0863294343691028
"766","7251","TSG101",0.0871871170359064,0.562966280967565
"767","6904","TBCD",-0.189808297468716,0.430118049926578
"768","55884","WSB2",0.463403596272684,0.0258165670925351
"769","10797","MTHFD2",1.05241647233329,0.0418533516511093
"770","1616","DAXX",-0.153728106284991,0.37407905762594
"771","79022","TMEM106C",-0.206832074965162,0.338368586978235
"772","3073","HEXA",-0.138505295423893,0.535861287287747
"773","60528","ELAC2",-0.200802211299968,0.421802154139045
"774","9685","CLINT1",-0.42362521312049,0.0729633579735451
"775","6626","SNRPA",-0.227748584800505,0.332112080423662
"776","10067","SCAMP3",-0.05512108614022,0.765829799136904
"777","51582","AZIN1",-0.384856108696097,0.195712814356002
"778","23394","ADNP",-0.347922023207467,0.0812931698159442
