"","x"
"13127","PYCARD"
"13128","SNAP23"
"13129","ZNF266"
"13130","RAF1"
"13131","LINC00894"
"13132","PAK6"
"13133","VRK3"
"13134","CEP131"
"13135","SERPINB6"
"13136","ZNF229"
"13137","DCDC2"
"13138","NELFA"
"13139","SLC6A6"
"13140","DUT"
"13141","RNF144A"
"13142","MYO5A"
"13143","EXOSC6"
"13144","ACCS"
"13145","ATP2B4"
"13146","MIR221"
"13147","TTK"
"13148","WDFY2"
"13149","MIR181A2HG"
"13150","ZIC2"
"13151","CYB561A3"
"13152","LOXL2"
"13153","DDX11L2"
"13154","GTF2A1"
"13155","PTPRD"
"13156","PGAP2"
"13157","LRP5"
"13158","NAA40"
"13159","FRMPD2"
"13160","MAMDC2-AS1"
"13161","ACER3"
"13162","S100A16"
"13163","FBXO28"
"13164","SMIM8"
"13165","EFCAB14"
"13166","SLC25A21"
"13167","ZNF667-AS1"
"13168","GPD1"
"13169","STARD5"
"13170","IKBKB"
"13171","CYBA"
"13172","WNK4"
"13173","TTLL12"
"13174","PTGES2"
"13175","ADAMTSL4"
"13176","GRAP"
"13177","CDK5RAP1"
"13178","HPX"
"13179","ARHGEF28"
"13180","SAMD12-AS1"
"13181","RNASEK"
"13182","SLC31A1"
"13183","MED17"
"13184","CDON"
"13185","FAM81B"
"13186","ZADH2"
"13187","FGF19"
"13188","COMMD3"
"13189","CD164"
"13190","SLC6A15"
"13191","PHLDA2"
"13192","TFF1"
"13193","GSTM3"
"13194","TUBG1"
"13195","HIST1H1D"
"13196","ENG"
"13197","PIBF1"
"13198","SCGB1A1"
"13199","COL9A3"
"13200","WDR60"
"13201","RBMS1"
"13202","MMS22L"
"13203","FAM66C"
"13204","CRYZL1"
"13205","MORN4"
"13206","AGFG1"
"13207","ATG16L2"
"13208","CSF3R"
"13209","AHSA1"
"13210","PAN3"
"13211","PSMA1"
"13212","EHBP1"
"13213","SERF2"
"13214","DAGLA"
"13215","USP12"
"13216","GTF3C2-AS1"
"13217","MIR181A1HG"
"13218","UBXN10"
"13219","PRKY"
"13220","PKD1"
"13221","SNX7"
"13222","LANCL1"
"13223","VDAC1"
"13224","EPHB1"
"13225","JAK1"
"13226","HCG11"
"13227","RUNX1"
"13228","DENND4B"
"13229","SLC12A2"
"13230","L3MBTL2"
"13231","TWSG1"
"13232","CIB1"
"13233","C19orf48"
"13234","TENM2"
"13235","LINC00265"
"13236","SNORD104"
"13237","GATA6-AS1"
"13238","ZNF154"
"13239","SMG1P1"
"13240","CLSTN1"
"13241","KLHL4"
"13242","RAB31"
"13243","FAM155B"
"13244","CRLF3"
"13245","KRAS"
"13246","CCDC71L"
"13247","ADCY10P1"
"13248","SLMAP"
"13249","SETD7"
"13250","LRRC42"
"13251","KHSRP"
"13252","VPS28"
"13253","LOC101927051"
"13254","HMGB1"
"13255","RNF169"
"13256","SMIM12"
"13257","SLC25A2"
"13258","NAE1"
"13259","JAZF1"
"13260","MAP1B"
"13261","LINC00535"
"13262","KIF4A"
"13263","UBQLNL"
"13264","NRDE2"
"13265","RTF1"
"13266","ATG14"
"13267","SNORA60"
"13268","FGFBP2"
"13269","DDX56"
"13270","C22orf15"
"13271","DCAF8"
"13272","PPM1A"
"13273","LIFR"
"13274","GSTZ1"
"13275","ST7-AS1"
"13276","THTPA"
"13277","ECHDC3"
"13278","FAM166B"
"13279","CAPN13"
"13280","LIMD1-AS1"
"13281","NECAP2"
"13282","MTCL1"
"13283","DHODH"
"13284","CES2"
"13285","MPST"
"13286","ST8SIA6"
"13287","RHOBTB3"
"13288","MYZAP"
"13289","KIAA1841"
"13290","ZNF547"
"13291","CASP4"
"13292","SAMD1"
"13293","GAL3ST2"
"13294","HIST1H3D"
"13295","EID2"
"13296","LINC01226"
"13297","ZNF680"
"13298","SNORA71C"
"13299","MIR3619"
"13300","TBCCD1"
"13301","PCMTD2"
"13302","ZCCHC14"
"13303","HMCN2"
"13304","LINC01206"
"13305","COTL1"
"13306","MTFR2"
"13307","SKI"
"13308","MCMDC2"
"13309","ATG12"
"13310","PBK"
"13311","KIAA1324"
"13312","ZBP1"
"13313","LINC00899"
"13314","ARHGEF7"
"13315","PIN1"
"13316","KLHL6"
"13317","LOC442497"
"13318","CYB5D1"
"13319","TSR2"
"13320","ANKZF1"
"13321","DNMBP"
"13322","ATF3"
"13323","PKD1P1"
"13324","ZBTB7A"
"13325","IREB2"
"13326","ADRM1"
"13327","ARL8B"
"13328","MAGEH1"
"13329","TP53BP1"
"13330","PLEKHB2"
"13331","PRR5L"
"13332","LTA4H"
"13333","NOP58"
"13334","EVI2A"
"13335","NME7"
"13336","ZNF502"
"13337","QRSL1"
"13338","TSPAN12"
"13339","KLHL9"
"13340","CLINT1"
"13341","POLR2F"
"13342","ZFAND2B"
"13343","KRBOX1"
"13344","FAM86JP"
"13345","ST7-OT4"
"13346","NUCB1"
"13347","CCDC47"
"13348","HMGN2"
"13349","HSPA1L"
"13350","GPATCH4"
"13351","EIF5A"
"13352","DLST"
"13353","BIRC5"
"13354","CBR4"
"13355","SNHG15"
"13356","BHLHE41"
"13357","PIK3AP1"
"13358","RAB3D"
"13359","CUL7"
"13360","MS4A8"
"13361","LOC101926935"
"13362","SEC14L5"
"13363","NEK5"
"13364","RPLP0P2"
"13365","RDH13"
"13366","SLC11A2"
"13367","SFRP1"
"13368","COPB1"
"13369","POLR1B"
"13370","LOC283922"
"13371","PARP11"
"13372","ZNF17"
"13373","SRRM3"
"13374","CARD8"
"13375","MIR635"
"13376","THOC5"
"13377","BCL2"
"13378","TLL1"
"13379","TPM3P9"
"13380","OSBPL10"
"13381","ACOX3"
"13382","PDCD5"
"13383","GAL3ST4"
"13384","LOC441155"
"13385","CYB5R3"
"13386","DNMBP-AS1"
"13387","HIST1H2BN"
"13388","COL12A1"
"13389","WDR24"
"13390","ZNF195"
"13391","RAD23A"
"13392","HAS2-AS1"
"13393","SNORA57"
"13394","SLC35D1"
"13395","ADARB1"
"13396","PSMD14"
"13397","ZNF462"
"13398","CDC42EP1"
"13399","ZNF33B"
"13400","MIR8072"
"13401","SIRT1"
"13402","FZD7"
"13403","FBXO33"
"13404","HOOK2"
"13405","ABCA9"
"13406","MSANTD2"
"13407","GTF2F1"
"13408","WIPF3"
"13409","RNF139"
"13410","CHID1"
"13411","USP49"
"13412","JOSD1"
"13413","SNORD42B"
"13414","LRRC37B"
"13415","SHMT1"
"13416","CPEB4"
"13417","MTX2"
"13418","CCDC181"
"13419","ATF4"
"13420","EIF1B-AS1"
"13421","PGM1"
"13422","CLIP4"
"13423","UCHL3"
"13424","DYNC1I2"
"13425","KLC2"
"13426","DUSP28"
"13427","TUG1"
"13428","ANKLE2"
"13429","METTL4"
"13430","MUC15"
"13431","C1S"
"13432","CNNM1"
"13433","BRSK2"
"13434","THOP1"
"13435","DOCK3"
"13436","FGFBP3"
"13437","NNAT"
"13438","ZNF583"
"13439","SPRR2E"
"13440","ALDH18A1"
"13441","TMEM47"
"13442","CD164L2"
"13443","MED27"
"13444","FKBP8"
"13445","SUCLG2"
"13446","EPS8L2"
"13447","MED6"
"13448","WDPCP"
"13449","TXN2"
"13450","TANC1"
"13451","ATXN1"
"13452","LUC7L"
"13453","TXNDC12"
"13454","THBS1"
"13455","KLHL35"
"13456","OCEL1"
"13457","ARL1"
"13458","ZNF425"
"13459","LINC01184"
"13460","MRFAP1"
"13461","ICA1L"
"13462","GOLGA5"
"13463","HSCB"
"13464","ZNF837"
"13465","IMP3"
"13466","TSEN2"
"13467","FSD1L"
"13468","TTC9C"
"13469","SNORA4"
"13470","RNF8"
"13471","ADAMTS15"
"13472","MIR4442"
"13473","HCG27"
"13474","SLC52A1"
"13475","WDR13"
"13476","LRRC29"
"13477","TBCC"
"13478","BLNK"
"13479","STRN4"
"13480","PDE5A"
"13481","ESRP2"
"13482","GRAMD4"
"13483","SCAPER"
"13484","DNAJB11"
"13485","CACNA2D4"
"13486","COX11"
"13487","IRAK1BP1"
"13488","ZNF395"
"13489","KLHL5"
"13490","NXNL2"
"13491","KCNK5"
"13492","GLIS3"
"13493","ZNF805"
"13494","HAP1"
"13495","ENTPD2"
"13496","SNORD101"
"13497","IL7R"
"13498","RASGRF1"
"13499","MX1"
"13500","SUMO1P3"
"13501","BIN3-IT1"
"13502","AKAP1"
"13503","LINC00260"
"13504","CERK"
"13505","FAM186B"
"13506","SIN3B"
"13507","ZNF354C"
"13508","ZNF335"
"13509","LOC441666"
"13510","ARHGEF17"
"13511","MARC1"
"13512","PRKCSH"
"13513","TNFSF15"
"13514","SLC9A6"
"13515","HOMER1"
"13516","GPT"
"13517","ROMO1"
"13518","KRT78"
"13519","PCDHGC4"
"13520","ZNF775"
"13521","LRP8"
"13522","NDFIP2"
"13523","SNHG16"
"13524","FAM181A-AS1"
"13525","SPATS2"
"13526","AP4M1"
"13527","PIGM"
"13528","PARP6"
"13529","HOXB9"
"13530","PRKCE"
"13531","NUMB"
"13532","ODF2"
"13533","LMO7-AS1"
"13534","CXCL3"
"13535","ZC3H18"
"13536","PRKAR1B"
"13537","DDX24"
"13538","CHMP1B"
"13539","LOC285074"
"13540","FAM174A"
"13541","YTHDF1"
"13542","TAS2R5"
"13543","ADCY2"
"13544","USP18"
"13545","NR4A2"
"13546","APOD"
"13547","LSM3"
"13548","CDR2L"
"13549","SLC50A1"
"13550","RPS6KA1"
"13551","EMB"
"13552","RPSAP9"
"13553","ADPRHL2"
"13554","TOP3B"
"13555","TDRD3"
"13556","MAP7D1"
"13557","LRTOMT"
"13558","CD2BP2"
"13559","ZNF26"
"13560","CYGB"
"13561","CARD6"
"13562","ZNF573"
"13563","IRF2BP2"
"13564","HNRNPM"
"13565","SLC43A2"
"13566","SNRPD2"
"13567","PSAPL1"
"13568","SSH3"
"13569","REM2"
"13570","PAGR1"
"13571","BTG4"
"13572","UNC5CL"
"13573","MFN2"
"13574","TNS3"
"13575","SMC1A"
"13576","TRMT10C"
"13577","GMDS"
"13578","VAC14"
"13579","HYAL4"
"13580","SYT14"
"13581","USP45"
"13582","MRPS23"
"13583","ZMAT1"
"13584","WDFY3"
"13585","NUP43"
"13586","VPS53"
"13587","SLC25A14"
"13588","REEP6"
"13589","ZDHHC8"
"13590","FNDC4"
"13591","ZNF469"
"13592","AGFG2"
"13593","IL15"
"13594","PPP2R2C"
"13595","MRAS"
"13596","UBE2MP1"
"13597","CCDC71"
"13598","RUNX1-IT1"
"13599","BCL11B"
"13600","LMO2"
"13601","CCDC102A"
"13602","TONSL"
"13603","PCDHGC3"
"13604","TALDO1"
"13605","FYN"
"13606","NKPD1"
"13607","TRDMT1"
"13608","FAM182A"
"13609","LINC00571"
"13610","SART3"
"13611","PPM1N"
"13612","MSRB1"
"13613","RHPN1-AS1"
"13614","PIFO"
"13615","NPNT"
"13616","PRIM2"
"13617","IQCH"
"13618","CCDC34"
"13619","SP110"
"13620","PLGRKT"
"13621","PRPH"
"13622","CCDC13"
"13623","FNTA"
"13624","KDELR3"
"13625","ARF1"
"13626","ROS1"
"13627","MYRF"
"13628","FTSJ3"
"13629","CHODL"
"13630","TIMM9"
"13631","CDK5RAP3"
"13632","GLRX5"
"13633","HMGXB3"
"13634","FCGBP"
"13635","RNF126"
"13636","NHEJ1"
"13637","KIAA0513"
"13638","MFSD8"
"13639","RPL28"
"13640","PCDHGA10"
"13641","PLEKHG4B"
"13642","NR1D1"
"13643","GATA4"
"13644","SSB"
"13645","TOR4A"
"13646","FAM13A"
"13647","GEMIN6"
"13648","ESPL1"
"13649","YRDC"
"13650","POP7"
"13651","TMEM132B"
"13652","DNASE2"
"13653","NSUN7"
"13654","MT1M"
"13655","SGSH"
"13656","ZNF408"
"13657","COL5A1"
"13658","PLEKHA5"
"13659","TRMT44"
"13660","BUB1"
"13661","XRCC6"
"13662","MSMB"
"13663","DKC1"
"13664","XK"
"13665","SLC26A6"
"13666","TIA1"
"13667","DDX41"
"13668","TUSC2"
"13669","GNA12"
"13670","KANSL3"
"13671","WDR78"
"13672","EBAG9"
"13673","SEMA3F"
"13674","NCF2"
"13675","PRDM5"
"13676","FAM76B"
"13677","LOC100132356"
"13678","NYNRIN"
"13679","EFEMP1"
"13680","TOLLIP-AS1"
"13681","MIR4292"
"13682","HIST1H2BH"
"13683","TNRC6C"
"13684","DIABLO"
"13685","IVD"
"13686","STEAP2"
"13687","LOC100128398"
"13688","ZHX1"
"13689","LOC101928505"
"13690","ZNF527"
"13691","MALSU1"
"13692","SRP72"
"13693","ZNF749"
"13694","TAPBPL"
"13695","ZNF821"
"13696","IL12RB1"
"13697","LAMP3"
"13698","TBX18"
"13699","PPIG"
"13700","CNPY4"
"13701","SPDYA"
"13702","ALG6"
"13703","TSTD2"
"13704","NSUN5P1"
"13705","CHMP7"
"13706","ZSCAN4"
"13707","LRP5L"
"13708","CASC21"
"13709","CRYM-AS1"
"13710","LPO"
"13711","SEMA3D"
"13712","IFI30"
"13713","RALGAPA1"
"13714","DUSP3"
"13715","ZC3HC1"
"13716","LOC440173"
"13717","PTGFR"
"13718","MYEOV"
"13719","MIB1"
"13720","TBL1X"
"13721","UBN2"
"13722","FASTKD2"
"13723","UHRF2"
"13724","PEA15"
"13725","TXNDC9"
"13726","SAR1B"
"13727","EXOSC1"
"13728","SAAL1"
"13729","COPS3"
"13730","ROR2"
"13731","METTL25"
"13732","BBS2"
"13733","ZNF671"
"13734","CLN3"
"13735","BECN1"
"13736","PEX13"
"13737","PAM"
"13738","IER3IP1"
"13739","FGF11"
"13740","PCGF5"
"13741","LRRC20"
"13742","CRYBG3"
"13743","SEMA6B"
"13744","MAN2A1"
"13745","TRNT1"
"13746","GDPGP1"
"13747","UBXN8"
"13748","PPP1R3D"
"13749","NEBL"
"13750","MLX"
"13751","KMT2A"
"13752","S1PR1"
"13753","SIX2"
"13754","PRC1-AS1"
"13755","TCF24"
"13756","OXCT1"
"13757","GMIP"
"13758","ZNF146"
"13759","CCDC58"
"13760","RNF214"
"13761","CASP14"
"13762","DHCR24"
"13763","HAGHL"
"13764","CD7"
"13765","GRTP1-AS1"
"13766","RSRC2"
"13767","LTB4R2"
"13768","LSM14B"
"13769","MPHOSPH8"
"13770","WDR5"
"13771","HIST1H2AH"
"13772","SIRT4"
"13773","OTUB1"
"13774","BHLHE40"
"13775","SENP7"
"13776","PIK3CA"
"13777","INPP4A"
"13778","ERBB4"
"13779","TMTC1"
"13780","ADM5"
"13781","KRCC1"
"13782","SCMH1"
"13783","ZNF460"
"13784","PALM2"
"13785","PTGFRN"
"13786","KRT86"
"13787","N4BP1"
"13788","SLC4A7"
"13789","TXNDC16"
"13790","AUTS2"
"13791","PPP5D1"
"13792","ANKRD13A"
"13793","ASF1B"
"13794","ADAMTSL3"
"13795","LINC00672"
"13796","LYSMD4"
"13797","ACAD9"
"13798","SCNN1B"
"13799","ZNF580"
"13800","ZIK1"
"13801","SCN2B"
"13802","PPTC7"
"13803","GUCY2D"
"13804","RFC1"
"13805","MIRLET7I"
"13806","IMPACT"
"13807","KCTD21-AS1"
"13808","SLC27A4"
"13809","RGS22"
"13810","GAS2"
"13811","TPD52L1"
"13812","POLR3A"
"13813","IP6K1"
"13814","EFNB1"
"13815","PPP1R18"
"13816","SNAI3-AS1"
"13817","NHLH2"
"13818","EPB41L3"
"13819","TMEM61"
"13820","AGAP4"
"13821","BSCL2"
"13822","TRIM39"
"13823","CTNND1"
"13824","MCU"
"13825","ZSCAN26"
"13826","BICC1"
"13827","TMEM208"
"13828","ZWINT"
"13829","SPA17"
"13830","LINC01220"
"13831","BAZ2A"
"13832","ARHGEF10"
"13833","IL1A"
"13834","YPEL1"
"13835","DPH1"
"13836","RCAN1"
"13837","C11orf80"
"13838","ABCA10"
"13839","SLC10A1"
"13840","LY6G5C"
"13841","UQCRB"
"13842","NPAS2"
"13843","SNORD22"
"13844","HMMR"
"13845","FAM86C1"
"13846","PHF6"
"13847","ZBED6"
"13848","SIAH1"
"13849","LAMC1"
"13850","PNMT"
"13851","COL16A1"
"13852","FLT4"
"13853","ZNF440"
"13854","ZNF781"
"13855","TSPYL2"
"13856","FAM185A"
"13857","CCDC82"
"13858","TMEM131"
"13859","CXCL8"
"13860","PSMD12"
"13861","PTCD2"
"13862","ZNRF2"
"13863","RAI2"
"13864","TSLP"
"13865","FGFBP1"
"13866","DYNLRB1"
"13867","SIX5"
"13868","GSTO1"
"13869","RSBN1"
"13870","LINC01091"
"13871","MKLN1"
"13872","HIVEP3"
"13873","FAM118B"
"13874","FCHSD2"
"13875","STAP2"
"13876","PTGER4"
"13877","EEPD1"
"13878","MYB"
"13879","TNFRSF10B"
"13880","SYF2"
"13881","POLR3D"
"13882","MGAT1"
"13883","CBFA2T3"
"13884","HESX1"
"13885","HAUS8"
"13886","SH2D3C"
"13887","C8orf31"
"13888","LDLR"
"13889","RPL23"
"13890","TYK2"
"13891","GNPDA2"
"13892","IFI27"
"13893","HIPK3"
"13894","CXCL1"
"13895","UGT8"
"13896","EPG5"
"13897","PTPRJ"
"13898","LOC441242"
"13899","CXCL5"
"13900","HCG4"
"13901","NRM"
"13902","TMEM41A"
"13903","DHX16"
"13904","CD40"
"13905","CREBRF"
"13906","TFAP4"
"13907","MDM1"
"13908","OPN3"
"13909","IPO13"
"13910","PIP5K1A"
"13911","MTHFD1L"
"13912","UBLCP1"
"13913","WWC1"
"13914","WSCD2"
"13915","WDR83"
"13916","TRPC6"
"13917","C4orf3"
"13918","SHROOM1"
"13919","NRG1"
"13920","PTPRM"
"13921","PLEKHN1"
"13922","DYDC1"
"13923","MPI"
"13924","ENPP5"
"13925","TXNDC15"
"13926","PF4V1"
"13927","WDFY3-AS2"
"13928","PER1"
"13929","MIR27A"
"13930","WBP1"
"13931","TEX30"
"13932","LAPTM4A"
"13933","TPRN"
"13934","PARD6A"
"13935","EXOSC9"
"13936","ST5"
"13937","ATP6V1B2"
"13938","SMC5"
"13939","NEXN-AS1"
"13940","ERMARD"
"13941","MMP13"
"13942","LRRC1"
"13943","GNPTG"
"13944","WDHD1"
"13945","USP33"
"13946","PILRA"
"13947","SMDT1"
"13948","CYP51A1"
"13949","PHLDA1"
"13950","C1orf189"
"13951","EIF2B3"
"13952","FSIP1"
"13953","AP5S1"
"13954","ZNF277"
"13955","CHML"
"13956","PLXDC2"
"13957","LARS"
"13958","C15orf61"
"13959","CKS2"
"13960","LINC01132"
"13961","LPCAT4"
"13962","ZCCHC8"
"13963","DNAJA2"
"13964","LOC101927630"
"13965","BCL2L14"
"13966","FKBP2"
"13967","CCDC57"
"13968","KATNA1"
"13969","MAPK15"
"13970","CASP10"
"13971","CUTC"
"13972","NSD1"
"13973","ELK3"
"13974","C9orf116"
"13975","AQP6"
"13976","GBF1"
"13977","PSMB3"
"13978","ADARB2"
"13979","RAP2B"
"13980","APEH"
"13981","FBXO41"
"13982","LRP3"
"13983","GDPD1"
"13984","MSGN1"
"13985","IPW"
"13986","ZNF85"
"13987","ATP1B3"
"13988","VPS13C"
"13989","SPCS1"
"13990","OIP5-AS1"
"13991","SNORD83B"
"13992","OTX1"
"13993","CMPK2"
"13994","STPG1"
"13995","SMPD3"
"13996","LINC00674"
"13997","BEX2"
"13998","MRPL43"
"13999","TAF5L"
"14000","MRPL28"
"14001","OSTM1"
"14002","IRF3"
"14003","DDX5"
"14004","RERE"
"14005","CRLS1"
"14006","DBNL"
"14007","ERCC4"
"14008","COL23A1"
"14009","ZNF121"
"14010","TNRC6C-AS1"
"14011","PRKCQ-AS1"
"14012","GSDMC"
"14013","TMEM39A"
"14014","SCOC"
"14015","CSDE1"
"14016","KIAA1958"
"14017","CISD2"
"14018","GNS"
"14019","ST8SIA5"
"14020","RAD51AP1"
"14021","PRNP"
"14022","CDAN1"
"14023","ZNF518B"
"14024","SLC38A4"
"14025","MTA3"
"14026","UTP15"
"14027","RNLS"
"14028","GPX8"
"14029","ESR1"
"14030","NUS1"
"14031","ARRDC4"
"14032","STRA6"
"14033","FZD8"
"14034","USP16"
"14035","SMIM4"
"14036","FLAD1"
"14037","LGALSL"
"14038","EPCAM"
"14039","ANK2"
"14040","PHTF2"
"14041","DYNC1LI2"
"14042","NR2F2-AS1"
"14043","LOC100268168"
"14044","KLHDC7B"
"14045","AP5M1"
"14046","LOXL3"
"14047","SNED1"
"14048","LIME1"
"14049","HMBOX1"
"14050","C3orf52"
"14051","PPFIBP1"
"14052","MYBL1"
"14053","CCNL2"
"14054","HSF4"
"14055","THSD7A"
"14056","REXO2"
"14057","MIR663B"
"14058","STAC"
"14059","GPR63"
"14060","EIF4H"
"14061","RASSF8-AS1"
"14062","RRP12"
"14063","MCM3AP-AS1"
"14064","YIF1A"
"14065","OS9"
"14066","DHRS9"
"14067","NPIPB9"
"14068","SLC25A33"
"14069","C1RL"
"14070","ACAT1"
"14071","DCLK1"
"14072","MIR7-1"
"14073","ZNF175"
"14074","RNF32"
"14075","ZDHHC21"
"14076","PDCD6IPP2"
"14077","TMF1"
"14078","PSMA5"
"14079","TLR6"
"14080","GNA14"
"14081","TMEM241"
"14082","PXMP2"
"14083","TTLL11"
"14084","CDK2AP2"
"14085","MLXIP"
"14086","NEK3"
"14087","BAX"
"14088","TMTC4"
"14089","RBM5-AS1"
"14090","FBXO5"
"14091","REXO1"
"14092","IDE"
"14093","FBXL5"
"14094","FAM221B"
"14095","UNK"
"14096","CDK13"
"14097","MRPL53"
"14098","MRPS16"
"14099","TMEM192"
"14100","GPR132"
"14101","DST"
"14102","VSIG10L"
"14103","TRIM52"
"14104","MCAM"
"14105","PTPN1"
"14106","MDGA1"
"14107","PPIC"
"14108","NT5DC1"
"14109","COL11A2"
"14110","AMOTL1"
"14111","FBXW4P1"
"14112","AP1AR"
"14113","COX4I1"
"14114","ACER2"
"14115","C6orf226"
"14116","HORMAD1"
"14117","TDRD6"
"14118","POMT2"
"14119","SPTSSB"
"14120","CBWD5"
"14121","OXSR1"
"14122","ISCA1"
"14123","ZNF557"
"14124","LOC100506023"
"14125","UGT1A6"
"14126","TMEM18"
"14127","ASB14"
"14128","LOC101927267"
"14129","ZNF182"
"14130","CCNE2"
"14131","UBC"
"14132","PCBD2"
"14133","RARA"
"14134","MUC5B"
"14135","CORO7"
"14136","KLF15"
"14137","C8orf48"
"14138","TFF2"
"14139","HOXA2"
"14140","DAZAP1"
"14141","LOC100506123"
"14142","TRIM66"
"14143","PSMD3"
"14144","NEU3"
"14145","MAOB"
"14146","BTBD9"
"14147","ITPRIPL1"
"14148","STIM1"
"14149","MESP1"
"14150","COPS6"
"14151","SLC35G1"
"14152","ZNF428"
"14153","RGL3"
"14154","TLK2"
"14155","CCDC138"
"14156","PTCH1"
"14157","EML4"
"14158","MBOAT1"
"14159","EPAS1"
"14160","SDR39U1"
"14161","DHX58"
"14162","ESYT1"
"14163","PEX6"
"14164","MOAP1"
"14165","RIN2"
"14166","SNX4"
"14167","VILL"
"14168","LINC00888"
"14169","ARMCX2"
"14170","NLGN4Y"
"14171","TSG101"
"14172","AKR1C3"
"14173","ABCB11"
"14174","PHF13"
"14175","MGST3"
"14176","PGS1"
"14177","RPRM"
"14178","CC2D1B"
"14179","LOC100507557"
"14180","LOC100130451"
"14181","QSOX2"
"14182","SMARCAD1"
"14183","PKN1"
"14184","TSTD1"
"14185","RNF43"
"14186","SEZ6L2"
"14187","IFI35"
"14188","PNPLA8"
"14189","CGRRF1"
"14190","UBE2T"
"14191","GAS8"
"14192","SMNDC1"
"14193","EEF2"
"14194","TMEM123"
"14195","LPAR6"
"14196","XPO4"
"14197","LOC102723385"
"14198","SNORD96A"
"14199","RAP1GAP"
"14200","ZNF322"
"14201","ZNF791"
"14202","MCTS2P"
"14203","SEC14L2"
"14204","NUP88"
"14205","HS3ST1"
"14206","ARHGAP23"
"14207","ABRACL"
"14208","UNC13D"
"14209","GINS3"
"14210","RPS9"
"14211","NPRL3"
"14212","CSF2"
"14213","HERC1"
"14214","GOLIM4"
"14215","DLG3"
"14216","KLHL25"
"14217","DCBLD2"
"14218","FOXD2-AS1"
"14219","GAS2L2"
"14220","SPON1"
"14221","PARK7"
"14222","PDHB"
"14223","ARHGAP29"
"14224","EPS15L1"
"14225","ZNF417"
"14226","MARCH8"
"14227","SLC41A1"
"14228","MBD2"
"14229","PINLYP"
"14230","GUSBP1"
"14231","SSU72"
"14232","TMEM231"
"14233","EXOSC8"
"14234","GSTA2"
"14235","SIX3"
"14236","SNRNP70"
"14237","FANCL"
"14238","RAB29"
"14239","STRIP1"
"14240","AFAP1L1"
"14241","TMUB1"
"14242","CNPY2"
"14243","LINC01101"
"14244","AGPAT4"
"14245","C3orf18"
"14246","ARHGAP10"
"14247","NBN"
"14248","ZNF836"
"14249","PACSIN2"
"14250","PITPNM1"
"14251","RAMP2-AS1"
"14252","FN3KRP"
"14253","CACYBP"
"14254","BACE1"
"14255","ZBTB12"
"14256","PEX1"
"14257","FHIT"
"14258","XRCC2"
"14259","RNF4"
"14260","ZNF644"
"14261","LRRC8C"
"14262","PPP1R16B"
"14263","POU2F2"
"14264","SYT17"
"14265","GALNT7"
"14266","RPL23P8"
"14267","PLXNB2"
"14268","BSND"
"14269","ARHGEF3"
"14270","DNAJC7"
"14271","RHOA"
"14272","CDCA7L"
"14273","SETD2"
"14274","SMPDL3A"
"14275","LNX1-AS2"
"14276","STMN3"
"14277","IFT20"
"14278","RPE"
"14279","KLHL15"
"14280","RBPMS"
"14281","TTC38"
"14282","ATM"
"14283","ZNF337"
"14284","SNRK-AS1"
"14285","AMDHD2"
"14286","SLAMF7"
"14287","UBR5"
"14288","MCRS1"
"14289","XBP1"
"14290","TMEM68"
"14291","LOC100289230"
"14292","BSPRY"
"14293","VWA1"
"14294","CCL20"
"14295","GNRH1"
"14296","AGO3"
"14297","ITSN2"
"14298","TCTA"
"14299","SAMD9"
"14300","YIPF1"
"14301","SUPT6H"
"14302","PBLD"
"14303","PANK2"
"14304","TRMT1L"
"14305","MME"
"14306","GGT5"
"14307","DENND4C"
"14308","LSM6"
"14309","NLRX1"
"14310","C2orf81"
"14311","ST6GALNAC4"
"14312","MXD4"
"14313","SELENBP1"
"14314","RFC5"
"14315","C11orf16"
"14316","SNHG5"
"14317","PTMS"
"14318","GNPNAT1"
"14319","FAM207A"
"14320","RPS6KL1"
"14321","PTPN12"
"14322","SLC25A45"
"14323","POLR2J2"
"14324","SNHG6"
"14325","AP5B1"
"14326","CCDC173"
"14327","PIGV"
"14328","ITCH"
"14329","POLR2G"
"14330","MUC3A"
"14331","PLEKHD1"
"14332","GSTA3"
"14333","CA13"
"14334","STT3B"
"14335","CLDN16"
"14336","PPP1R37"
"14337","FAM43A"
"14338","GMPS"
"14339","GPR153"
"14340","DUSP1"
"14341","ARL6"
"14342","DLX4"
"14343","PGAP3"
"14344","ANXA2R"
"14345","SAMD15"
"14346","STAG3L5P"
"14347","NT5C3A"
"14348","TDRKH"
"14349","CCDC144A"
"14350","H1FX"
"14351","HSPB1"
"14352","NBEAL2"
"14353","RFTN1"
"14354","VSIG8"
"14355","MTURN"
"14356","IK"
"14357","TPI1"
"14358","RPS18"
"14359","GOLPH3L"
"14360","ZNF225"
"14361","OSR2"
"14362","LPIN1"
"14363","HNF4G"
"14364","BROX"
"14365","VPS9D1-AS1"
"14366","TRIM6"
"14367","TIGD6"
"14368","SNORD99"
"14369","TRPC4AP"
"14370","SS18L1"
"14371","ABCB10"
"14372","JUN"
"14373","MTG2"
"14374","SLC35F6"
"14375","RPL11"
"14376","GPN3"
"14377","PLEC"
"14378","LOC100506804"
"14379","LINC00662"
"14380","NFRKB"
"14381","FLJ20021"
"14382","LOC102606465"
"14383","PDZD4"
"14384","ZXDC"
"14385","ACO1"
"14386","ACE2"
"14387","TEPP"
"14388","BTBD1"
"14389","CROCC"
